 
"Peucedramus taeniatus","Olive Warbler","Fauvine des pins","Passeriformes","Peucedramidae","","","","","","","",
"Calcarius lapponicus","Lapland Longspur","Plectrophane lapon","Passeriformes","Calcariidae","","","","","","","",
"Calcarius ornatus","Chestnut-collared Longspur","Plectrophane à ventre noir","Passeriformes","Calcariidae","","","","","","","",
"Calcarius pictus","Smith's Longspur","Plectrophane de Smith","Passeriformes","Calcariidae","","","","","","","",
"Rhynchophanes mccownii","McCown's Longspur","Plectrophane de McCown","Passeriformes","Calcariidae","","","","","","","",
"Plectrophenax nivalis","Snow Bunting","Plectrophane des neiges","Passeriformes","Calcariidae","","","","","","","",
"Plectrophenax hyperboreus","McKay's Bunting","Plectrophane blanc","Passeriformes","Calcariidae","","","","","","","",
"Vermivora bachmanii","Bachman's Warbler","Paruline de Bachman","Passeriformes","Parulidae","","E","","","","","",
"Vermivora cyanoptera","Blue-winged Warbler","Paruline à ailes bleues","Passeriformes","Parulidae","","","","","","","",
"Vermivora chrysoptera","Golden-winged Warbler","Paruline à ailes dorées","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis peregrina","Tennessee Warbler","Paruline obscure","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis celata","Orange-crowned Warbler","Paruline verdâtre","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis ruficapilla","Nashville Warbler","Paruline à joues grises","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis virginiae","Virginia's Warbler","Paruline de Virginia","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis crissalis","Colima Warbler","Paruline de Colima","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis luciae","Lucy's Warbler","Paruline de Lucy","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis gutturalis","Flame-throated Warbler","Paruline embrasée","Passeriformes","Parulidae","","","","","","","",
"Oreothlypis superciliosa","Crescent-chested Warbler","Paruline à croissant","Passeriformes","Parulidae","","","","","","","",
"Parula americana","Northern Parula","Paruline à collier","Passeriformes","Parulidae","","","","","","","",
"Parula pitiayumi","Tropical Parula","Paruline à joues noires","Passeriformes","Parulidae","","","","","","","",
"Dendroica petechia","Yellow Warbler","Paruline jaune","Passeriformes","Parulidae","","","","","","","",
"Dendroica pensylvanica","Chestnut-sided Warbler","Paruline à flancs marron","Passeriformes","Parulidae","","","","","","","",
"Dendroica magnolia","Magnolia Warbler","Paruline à tête cendrée","Passeriformes","Parulidae","","","","","","","",
"Dendroica tigrina","Cape May Warbler","Paruline tigrée","Passeriformes","Parulidae","","","","","","","",
"Dendroica caerulescens","Black-throated Blue Warbler","Paruline bleue","Passeriformes","Parulidae","","","","","","","",
"Dendroica coronata","Yellow-rumped Warbler","Paruline à croupion jaune","Passeriformes","Parulidae","","","","","","","",
"Dendroica nigrescens","Black-throated Gray Warbler","Paruline grise","Passeriformes","Parulidae","","","","","","","",
"Dendroica chrysoparia","Golden-cheeked Warbler","Paruline à dos noir","Passeriformes","Parulidae","","","","","","","",
"Dendroica virens","Black-throated Green Warbler","Paruline à gorge noire","Passeriformes","Parulidae","","","","","","","",
"Dendroica townsendi","Townsend's Warbler","Paruline de Townsend","Passeriformes","Parulidae","","","","","","","",
"Dendroica occidentalis","Hermit Warbler","Paruline à tête jaune","Passeriformes","Parulidae","","","","","","","",
"Dendroica fusca","Blackburnian Warbler","Paruline à gorge orangée","Passeriformes","Parulidae","","","","","","","",
"Dendroica dominica","Yellow-throated Warbler","Paruline à gorge jaune","Passeriformes","Parulidae","","","","","","","",
"Dendroica graciae","Grace's Warbler","Paruline de Grace","Passeriformes","Parulidae","","","","","","","",
"Dendroica adelaidae","Adelaide's Warbler","Paruline d'Adélaïde","Passeriformes","Parulidae","","","","","","","",
"Dendroica subita","Barbuda Warbler","Paruline de Barbuda","Passeriformes","Parulidae","","","","","","","",
"Dendroica delicata","St. Lucia Warbler","Paruline de Sainte-Lucie","Passeriformes","Parulidae","","","","","","","",
"Dendroica pityophila","Olive-capped Warbler","Paruline à calotte verte","Passeriformes","Parulidae","","","","","","","",
"Dendroica pinus","Pine Warbler","Paruline des pins","Passeriformes","Parulidae","","","","","","","",
"Dendroica kirtlandii","Kirtland's Warbler","Paruline de Kirtland","Passeriformes","Parulidae","","","","","","","",
"Dendroica discolor","Prairie Warbler","Paruline des prés","Passeriformes","Parulidae","","","","","","","",
"Dendroica vitellina","Vitelline Warbler","Paruline des Caïmans","Passeriformes","Parulidae","","","","","","","",
"Dendroica palmarum","Palm Warbler","Paruline à couronne rousse","Passeriformes","Parulidae","","","","","","","",
"Dendroica castanea","Bay-breasted Warbler","Paruline à poitrine baie","Passeriformes","Parulidae","","","","","","","",
"Dendroica striata","Blackpoll Warbler","Paruline rayée","Passeriformes","Parulidae","","","","","","","",
"Dendroica cerulea","Cerulean Warbler","Paruline azurée","Passeriformes","Parulidae","","","","","","","",
"Dendroica plumbea","Plumbeous Warbler","Paruline caféiette","Passeriformes","Parulidae","","","","","","","",
"Dendroica pharetra","Arrowhead Warbler","Paruline de la Jamaïque","Passeriformes","Parulidae","","","","","","","",
"Dendroica angelae","Elfin-woods Warbler","Paruline d'Angela","Passeriformes","Parulidae","","","","","","","",
"Catharopeza bishopi","Whistling Warbler","Paruline de Saint-Vincent","Passeriformes","Parulidae","","","","","","","",
"Mniotilta varia","Black-and-white Warbler","Paruline noir et blanc","Passeriformes","Parulidae","","","","","","","",
"Setophaga ruticilla","American Redstart","Paruline flamboyante","Passeriformes","Parulidae","","","","","","","",
"Protonotaria citrea","Prothonotary Warbler","Paruline orangée","Passeriformes","Parulidae","","","","","","","",
"Helmitheros vermivorum","Worm-eating Warbler","Paruline vermivore","Passeriformes","Parulidae","","","","","","","",
"Limnothlypis swainsonii","Swainson's Warbler","Paruline de Swainson","Passeriformes","Parulidae","","","","","","","",
"Seiurus aurocapilla","Ovenbird","Paruline couronnée","Passeriformes","Parulidae","","","","","","","",
"Parkesia noveboracensis","Northern Waterthrush","Paruline des ruisseaux","Passeriformes","Parulidae","","","","","","","",
"Parkesia motacilla","Louisiana Waterthrush","Paruline hochequeue","Passeriformes","Parulidae","","","","","","","",
"Oporornis formosus","Kentucky Warbler","Paruline du Kentucky","Passeriformes","Parulidae","","","","","","","",
"Oporornis agilis","Connecticut Warbler","Paruline à gorge grise","Passeriformes","Parulidae","","","","","","","",
"Oporornis philadelphia","Mourning Warbler","Paruline triste","Passeriformes","Parulidae","","","","","","","",
"Oporornis tolmiei","MacGillivray's Warbler","Paruline des buissons","Passeriformes","Parulidae","","","","","","","",
"Geothlypis trichas","Common Yellowthroat","Paruline masquée","Passeriformes","Parulidae","","","","","","","",
"Geothlypis beldingi","Belding's Yellowthroat","Paruline de Belding","Passeriformes","Parulidae","","","","","","","",
"Geothlypis flavovelata","Altamira Yellowthroat","Paruline à couronne jaune","Passeriformes","Parulidae","","","","","","","",
"Geothlypis rostrata","Bahama Yellowthroat","Paruline des Bahamas","Passeriformes","Parulidae","","","","","","","",
"Geothlypis semiflava","Olive-crowned Yellowthroat","Paruline des bambous","Passeriformes","Parulidae","","","","","","","",
"Geothlypis speciosa","Black-polled Yellowthroat","Paruline à face noire","Passeriformes","Parulidae","","","","","","","",
"Geothlypis nelsoni","Hooded Yellowthroat","Paruline de Nelson","Passeriformes","Parulidae","","","","","","","",
"Geothlypis aequinoctialis","Masked Yellowthroat","Paruline équatoriale","Passeriformes","Parulidae","","","","","","","",
"Geothlypis poliocephala","Gray-crowned Yellowthroat","Paruline à calotte grise","Passeriformes","Parulidae","","","","","","","",
"Microligea palustris","Green-tailed Warbler","Paruline aux yeux rouges","Passeriformes","Parulidae","","","M","","","","",
"Teretistris fernandinae","Yellow-headed Warbler","Paruline de Fernandina","Passeriformes","Parulidae","","","M","","","","",
"Teretistris fornsi","Oriente Warbler","Paruline d'Oriente","Passeriformes","Parulidae","","","M","","","","",
"Leucopeza semperi","Semper's Warbler","Paruline pied-blanc","Passeriformes","Parulidae","","","","","","","",
"Wilsonia citrina","Hooded Warbler","Paruline à capuchon","Passeriformes","Parulidae","","","","","","","",
"Wilsonia pusilla","Wilson's Warbler","Paruline à calotte noire","Passeriformes","Parulidae","","","","","","","",
"Wilsonia canadensis","Canada Warbler","Paruline du Canada","Passeriformes","Parulidae","","","","","","","",
"Cardellina rubrifrons","Red-faced Warbler","Paruline à face rouge","Passeriformes","Parulidae","","","","","","","",
"Ergaticus ruber","Red Warbler","Paruline rouge","Passeriformes","Parulidae","","","","","","","",
"Ergaticus versicolor","Pink-headed Warbler","Paruline à tête rose","Passeriformes","Parulidae","","","","","","","",
"Myioborus pictus","Painted Redstart","Paruline à ailes blanches","Passeriformes","Parulidae","","","","","","","",
"Myioborus miniatus","Slate-throated Redstart","Paruline ardoisée","Passeriformes","Parulidae","","","","","","","",
"Myioborus torquatus","Collared Redstart","Paruline ceinturée","Passeriformes","Parulidae","","","","","","","",
"Euthlypis lachrymosa","Fan-tailed Warbler","Paruline des rochers","Passeriformes","Parulidae","","","","","","","",
"Basileuterus culicivorus","Golden-crowned Warbler","Paruline à couronne dorée","Passeriformes","Parulidae","","","","","","","",
"Basileuterus rufifrons","Rufous-capped Warbler","Paruline à calotte rousse","Passeriformes","Parulidae","","","","","","","",
"Basileuterus belli","Golden-browed Warbler","Paruline à sourcils dorés","Passeriformes","Parulidae","","","","","","","",
"Basileuterus melanogenys","Black-cheeked Warbler","Paruline sombre","Passeriformes","Parulidae","","","","","","","",
"Basileuterus ignotus","Pirre Warbler","Paruline du Pirré","Passeriformes","Parulidae","","","","","","","",
"Basileuterus tristriatus","Three-striped Warbler","Paruline triligne","Passeriformes","Parulidae","","","","","","","",
"Phaeothlypis fulvicauda","Buff-rumped Warbler","Paruline à croupion fauve","Passeriformes","Parulidae","","","","","","","",
"Zeledonia coronata","Wrenthrush","Paruline de Zeledon","Passeriformes","Parulidae","","","M","","","","",
"Icteria virens","Yellow-breasted Chat","Paruline polyglotte","Passeriformes","Parulidae","","","M","","","","",
"Xenoligea montana","White-winged Warbler","Paruline quatre-yeux","Passeriformes","Parulidae","","","M","","","","",
"Coereba flaveola","Bananaquit","Sucrier à ventre jaune","Passeriformes","Genus Incertae Sedis (Bananaquit)","","","M","","","","",
"Conirostrum leucogenys","White-eared Conebill","Conirostre oreillard","Passeriformes","Thraupidae","","","","","","","",
"Nesospingus speculiferus","Puerto Rican Tanager","Tangara de Porto Rico","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus ophthalmicus","Common Bush-Tanager","Tangara des buissons","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus tacarcunae","Tacarcuna Bush-Tanager","Tangara du Tacarcuna","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus inornatus","Pirre Bush-Tanager","Tangara du Pirré","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus pileatus","Sooty-capped Bush-Tanager","Tangara à sourcils brisés","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus flavigularis","Yellow-throated Bush-Tanager","Tangara à gorge jaune","Passeriformes","Thraupidae","","","M","","","","",
"Chlorospingus canigularis","Ashy-throated Bush-Tanager","Tangara à gorge grise","Passeriformes","Thraupidae","","","M","","","","",
"Hemithraupis flavicollis","Yellow-backed Tanager","Tangara à dos jaune","Passeriformes","Thraupidae","","","","","","","",
"Chrysothlypis chrysomelas","Black-and-yellow Tanager","Tangara loriot","Passeriformes","Thraupidae","","","","","","","",
"Phaenicophilus palmarum","Black-crowned Palm-Tanager","Tangara à couronne noire","Passeriformes","Thraupidae","","","M","","","","",
"Phaenicophilus poliocephalus","Gray-crowned Palm-Tanager","Tangara quatre-yeux","Passeriformes","Thraupidae","","","M","","","","",
"Calyptophilus tertius","Western Chat-Tanager","Tangara d'Haïti","Passeriformes","Thraupidae","","","M","","","","",
"Calyptophilus frugivorus","Eastern Chat-Tanager","Tangara cornichon","Passeriformes","Thraupidae","","","M","","","","",
"Rhodinocichla rosea","Rosy Thrush-Tanager","Tangara quéo","Passeriformes","Thraupidae","","","M","","","","",
"Mitrospingus cassinii","Dusky-faced Tanager","Tangara obscur","Passeriformes","Thraupidae","","","M","","","","",
"Eucometis penicillata","Gray-headed Tanager","Tangara à tête grise","Passeriformes","Thraupidae","","","","","","","",
"Lanio aurantius","Black-throated Shrike-Tanager","Tangara à gorge noire","Passeriformes","Thraupidae","","","","","","","",
"Lanio leucothorax","White-throated Shrike-Tanager","Tangara à gorge blanche","Passeriformes","Thraupidae","","","","","","","",
"Heterospingus rubrifrons","Sulphur-rumped Tanager","Tangara à croupion jaune","Passeriformes","Thraupidae","","","","","","","",
"Heterospingus xanthopygius","Scarlet-browed Tanager","Tangara à sourcils roux","Passeriformes","Thraupidae","","","","","","","",
"Tachyphonus luctuosus","White-shouldered Tanager","Tangara à épaulettes blanches","Passeriformes","Thraupidae","","","","","","","",
"Tachyphonus delatrii","Tawny-crested Tanager","Tangara de Delattre","Passeriformes","Thraupidae","","","","","","","",
"Tachyphonus rufus","White-lined Tanager","Tangara à galons blancs","Passeriformes","Thraupidae","","","","","","","",
"Ramphocelus sanguinolentus","Crimson-collared Tanager","Tangara ceinturé","Passeriformes","Thraupidae","","","","","","","",
"Ramphocelus dimidiatus","Crimson-backed Tanager","Tangara à dos rouge","Passeriformes","Thraupidae","","","","","","","",
"Ramphocelus passerinii","Passerini's Tanager","Tangara à croupion rouge","Passeriformes","Thraupidae","","","","","","","",
"Ramphocelus costaricensis","Cherrie's Tanager","Tangara du Costa Rica","Passeriformes","Thraupidae","","","","","","","",
"Ramphocelus flammigerus","Flame-rumped Tanager","Tangara flamboyant","Passeriformes","Thraupidae","","","","","","","",
"Spindalis zena","Western Spindalis","Zéna à tête rayée","Passeriformes","Thraupidae","","","M","","","","",
"Spindalis nigricephala","Jamaican Spindalis","Zéna de Jamaïque","Passeriformes","Thraupidae","","","M","","","","",
"Spindalis dominicensis","Hispaniolan Spindalis","Zéna d'Hispaniola","Passeriformes","Thraupidae","","","M","","","","",
"Spindalis portoricensis","Puerto Rican Spindalis","Zéna de Porto Rico","Passeriformes","Thraupidae","","","M","","","","",
"Thraupis episcopus","Blue-gray Tanager","Tangara évêque","Passeriformes","Thraupidae","","","","","","","",
"Thraupis abbas","Yellow-winged Tanager","Tangara à miroir jaune","Passeriformes","Thraupidae","","","","","","","",
"Thraupis palmarum","Palm Tanager","Tangara des palmiers","Passeriformes","Thraupidae","","","","","","","",
"Bangsia arcaei","Blue-and-gold Tanager","Tangara jaune et bleu","Passeriformes","Thraupidae","","","","","","","",
"Tangara palmeri","Gray-and-gold Tanager","Calliste or-gris","Passeriformes","Thraupidae","","","","","","","",
"Tangara cabanisi","Azure-rumped Tanager","Calliste azuré","Passeriformes","Thraupidae","","","","","","","",
"Tangara cucullata","Lesser Antillean Tanager","Calliste dos-bleu","Passeriformes","Thraupidae","","","","","","","",
"Tangara larvata","Golden-hooded Tanager","Calliste à coiffe d'or","Passeriformes","Thraupidae","","","","","","","",
"Tangara guttata","Speckled Tanager","Calliste tiqueté","Passeriformes","Thraupidae","","","","","","","",
"Tangara fucosa","Green-naped Tanager","Calliste à nuque verte","Passeriformes","Thraupidae","","","","","","","",
"Tangara dowii","Spangle-cheeked Tanager","Calliste pailleté","Passeriformes","Thraupidae","","","","","","","",
"Tangara inornata","Plain-colored Tanager","Calliste gris","Passeriformes","Thraupidae","","","","","","","",
"Tangara lavinia","Rufous-winged Tanager","Calliste à ailes rousses","Passeriformes","Thraupidae","","","","","","","",
"Tangara gyrola","Bay-headed Tanager","Calliste rouverdin","Passeriformes","Thraupidae","","","","","","","",
"Tangara florida","Emerald Tanager","Calliste émeraude","Passeriformes","Thraupidae","","","","","","","",
"Tangara icterocephala","Silver-throated Tanager","Calliste safran","Passeriformes","Thraupidae","","","","","","","",
"Dacnis venusta","Scarlet-thighed Dacnis","Dacnis à cuisses rouges","Passeriformes","Thraupidae","","","","","","","",
"Dacnis cayana","Blue Dacnis","Dacnis bleu","Passeriformes","Thraupidae","","","","","","","",
"Dacnis viguieri","Viridian Dacnis","Dacnis vert","Passeriformes","Thraupidae","","","","","","","",
"Chlorophanes spiza","Green Honeycreeper","Guit-guit émeraude","Passeriformes","Thraupidae","","","","","","","",
"Cyanerpes lucidus","Shining Honeycreeper","Guit-guit brillant","Passeriformes","Thraupidae","","","","","","","",
"Cyanerpes caeruleus","Purple Honeycreeper","Guit-guit céruléen","Passeriformes","Thraupidae","","","","","","","",
"Cyanerpes cyaneus","Red-legged Honeycreeper","Guit-guit saï","Passeriformes","Thraupidae","","","","","","","",
"Tersina viridis","Swallow Tanager","Tersine hirondelle","Passeriformes","Thraupidae","","","","","","","",
"Saltator albicollis","Lesser Antillean Saltator","Saltator gros-bec","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Saltator striatipectus","Streaked Saltator","Saltator strié","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Saltator coerulescens","Grayish Saltator","Saltator gris","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Saltator maximus","Buff-throated Saltator","Saltator des grands-bois","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Saltator atriceps","Black-headed Saltator","Saltator à tête noire","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Saltator grossus","Slate-colored Grosbeak","Saltator ardoisé","Passeriformes","Genus Incertae Sedis (Saltator)","","","","","","","",
"Volatinia jacarina","Blue-black Grassquit","Jacarini noir","Passeriformes","Emberizidae","","","M","","","","",
"Sporophila schistacea","Slate-colored Seedeater","Sporophile ardoisé","Passeriformes","Emberizidae","","","M","","","","",
"Sporophila americana","Variable Seedeater","Sporophile variable","Passeriformes","Emberizidae","","","M","","","","",
"Sporophila torqueola","White-collared Seedeater","Sporophile à col blanc","Passeriformes","Emberizidae","","","M","","","","",
"Sporophila nigricollis","Yellow-bellied Seedeater","Sporophile à ventre jaune","Passeriformes","Emberizidae","","","M","","","","",
"Sporophila minuta","Ruddy-breasted Seedeater","Sporophile petit-louis","Passeriformes","Emberizidae","","","M","","","","",
"Oryzoborus nuttingi","Nicaraguan Seed-Finch","Sporophile de Nutting","Passeriformes","Emberizidae","","","M","","","","",
"Oryzoborus funereus","Thick-billed Seed-Finch","Sporophile à bec fort","Passeriformes","Emberizidae","","","M","","","","",
"Melopyrrha nigra","Cuban Bullfinch","Sporophile négrito","Passeriformes","Emberizidae","","","M","","","","",
"Tiaris canorus","Cuban Grassquit","Sporophile petit-chanteur","Passeriformes","Emberizidae","","","M","","","","",
"Tiaris olivaceus","Yellow-faced Grassquit","Sporophile grand-chanteur","Passeriformes","Emberizidae","","","M","","","","",
"Tiaris bicolor","Black-faced Grassquit","Sporophile cici","Passeriformes","Emberizidae","","","M","","","","",
"Loxipasser anoxanthus","Yellow-shouldered Grassquit","Sporophile mantelé","Passeriformes","Emberizidae","","","M","","","","",
"Loxigilla portoricensis","Puerto Rican Bullfinch","Sporophile de Porto Rico","Passeriformes","Emberizidae","","","M","","","","",
"Loxigilla violacea","Greater Antillean Bullfinch","Sporophile petit-coq","Passeriformes","Emberizidae","","","M","","","","",
"Loxigilla noctis","Lesser Antillean Bullfinch","Sporophile rougegorge","Passeriformes","Emberizidae","","","M","","","","",
"Loxigilla barbadensis","Barbados Bullfinch","Sporophile de Barbade","Passeriformes","Emberizidae","","","M","","","","",
"Euneornis campestris","Orangequit","Pique-orange de la Jamaïque","Passeriformes","Emberizidae","","","M","","","","",
"Melanospiza richardsoni","St. Lucia Black Finch","Moisson pied-blanc","Passeriformes","Emberizidae","","","M","","","","",
"Pinaroloxias inornata","Cocos Finch","Spizin de Cocos","Passeriformes","Emberizidae","","","M","","","","",
"Haplospiza rustica","Slaty Finch","Haplospize ardoisé","Passeriformes","Emberizidae","","","M","","","","",
"Acanthidops bairdi","Peg-billed Finch","Bec-en-cheville gris","Passeriformes","Emberizidae","","","M","","","","",
"Diglossa baritula","Cinnamon-bellied Flowerpiercer","Percefleur cannelle","Passeriformes","Emberizidae","","","M","","","","",
"Diglossa plumbea","Slaty Flowerpiercer","Percefleur ardoisé","Passeriformes","Emberizidae","","","M","","","","",
"Sicalis flaveola","Saffron Finch","Sicale bouton-d'or","Passeriformes","Emberizidae","","","M","","","","",
"Sicalis luteola","Grassland Yellow-Finch","Sicale des savanes","Passeriformes","Emberizidae","","","M","","","","",
"Emberizoides herbicola","Wedge-tailed Grass-Finch","Grand Tardivole","Passeriformes","Emberizidae","","","M","","","","",
"Paroaria coronata","Red-crested Cardinal","Paroare huppé","Passeriformes","Emberizidae","","","M","I","H","","",
"Paroaria capitata","Yellow-billed Cardinal","Paroare à bec jaune","Passeriformes","Emberizidae","","","M","I","H","","",
"Pselliophorus tibialis","Yellow-thighed Finch","Tohi à cuisses jaunes","Passeriformes","Emberizidae","","","","","","","",
"Pselliophorus luteoviridis","Yellow-green Finch","Tohi jaune-vert","Passeriformes","Emberizidae","","","","","","","",
"Pezopetes capitalis","Large-footed Finch","Tohi à grands pieds","Passeriformes","Emberizidae","","","","","","","",
"Arremon aurantiirostris","Orange-billed Sparrow","Tohi à bec orange","Passeriformes","Emberizidae","","","","","","","",
"Arremon crassirostris","Sooty-faced Finch","Tohi masqué","Passeriformes","Emberizidae","","","","","","","",
"Arremon brunneinucha","Chestnut-capped Brush-Finch","Tohi à nuque brune","Passeriformes","Emberizidae","","","","","","","",
"Arremon virenticeps","Green-striped Brush-Finch","Tohi à raies vertes","Passeriformes","Emberizidae","","","","","","","",
"Arremon torquatus","Stripe-headed Brush-Finch","Tohi à tête rayée","Passeriformes","Emberizidae","","","","","","","",
"Arremonops rufivirgatus","Olive Sparrow","Tohi olive","Passeriformes","Emberizidae","","","","","","","",
"Arremonops chloronotus","Green-backed Sparrow","Tohi à dos vert","Passeriformes","Emberizidae","","","","","","","",
"Arremonops conirostris","Black-striped Sparrow","Tohi ligné","Passeriformes","Emberizidae","","","","","","","",
"Atlapetes albinucha","White-naped Brush-Finch","Tohi à calotte blanche","Passeriformes","Emberizidae","","","","","","","",
"Atlapetes pileatus","Rufous-capped Brush-Finch","Tohi à calotte rousse","Passeriformes","Emberizidae","","","","","","","",
"Pipilo ocai","Collared Towhee","Tohi à collier","Passeriformes","Emberizidae","","","","","","","",
"Pipilo chlorurus","Green-tailed Towhee","Tohi à queue verte","Passeriformes","Emberizidae","","","","","","","",
"Pipilo maculatus","Spotted Towhee","Tohi tacheté","Passeriformes","Emberizidae","","","","","","","",
"Pipilo erythrophthalmus","Eastern Towhee","Tohi à flancs roux","Passeriformes","Emberizidae","","","","","","","",
"Aimophila rufescens","Rusty Sparrow","Tohi roussâtre","Passeriformes","Emberizidae","","","","","","","",
"Aimophila ruficeps","Rufous-crowned Sparrow","Tohi à calotte fauve","Passeriformes","Emberizidae","","","","","","","",
"Aimophila notosticta","Oaxaca Sparrow","Tohi d'Oaxaca","Passeriformes","Emberizidae","","","","","","","",
"Melozone leucotis","White-eared Ground-Sparrow","Tohi oreillard","Passeriformes","Emberizidae","","","","","","","",
"Melozone biarcuata","Prevost's Ground-Sparrow","Tohi à face blanche","Passeriformes","Emberizidae","","","","","","","",
"Melozone kieneri","Rusty-crowned Ground-Sparrow","Tohi de Kiener","Passeriformes","Emberizidae","","","","","","","",
"Melozone fusca","Canyon Towhee","Tohi des canyons","Passeriformes","Emberizidae","","","","","","","",
"Melozone albicollis","White-throated Towhee","Tohi à gorge blanche","Passeriformes","Emberizidae","","","","","","","",
"Melozone crissalis","California Towhee","Tohi de Californie","Passeriformes","Emberizidae","","","","","","","",
"Melozone aberti","Abert's Towhee","Tohi d'Abert","Passeriformes","Emberizidae","","","","","","","",
"Peucaea sumichrasti","Cinnamon-tailed Sparrow","Bruant à queue rousse","Passeriformes","Emberizidae","","","","","","","",
"Peucaea carpalis","Rufous-winged Sparrow","Bruant à épaulettes","Passeriformes","Emberizidae","","","","","","","",
"Peucaea ruficauda","Stripe-headed Sparrow","Bruant ligné","Passeriformes","Emberizidae","","","","","","","",
"Peucaea humeralis","Black-chested Sparrow","Bruant à plastron","Passeriformes","Emberizidae","","","","","","","",
"Peucaea mystacalis","Bridled Sparrow","Bruant à moustaches","Passeriformes","Emberizidae","","","","","","","",
"Peucaea botterii","Botteri's Sparrow","Bruant de Botteri","Passeriformes","Emberizidae","","","","","","","",
"Peucaea cassinii","Cassin's Sparrow","Bruant de Cassin","Passeriformes","Emberizidae","","","","","","","",
"Peucaea aestivalis","Bachman's Sparrow","Bruant des pinèdes","Passeriformes","Emberizidae","","","","","","","",
"Oriturus superciliosus","Striped Sparrow","Bruant rayé","Passeriformes","Emberizidae","","","","","","","",
"Torreornis inexpectata","Zapata Sparrow","Bruant de Zapata","Passeriformes","Emberizidae","","","","","","","",
"Spizella arborea","American Tree Sparrow","Bruant hudsonien","Passeriformes","Emberizidae","","","","","","","",
"Spizella passerina","Chipping Sparrow","Bruant familier","Passeriformes","Emberizidae","","","","","","","",
"Spizella pallida","Clay-colored Sparrow","Bruant des plaines","Passeriformes","Emberizidae","","","","","","","",
"Spizella breweri","Brewer's Sparrow","Bruant de Brewer","Passeriformes","Emberizidae","","","","","","","",
"Spizella pusilla","Field Sparrow","Bruant des champs","Passeriformes","Emberizidae","","","","","","","",
"Spizella wortheni","Worthen's Sparrow","Bruant de Worthen","Passeriformes","Emberizidae","","","","","","","",
"Spizella atrogularis","Black-chinned Sparrow","Bruant à menton noir","Passeriformes","Emberizidae","","","","","","","",
"Pooecetes gramineus","Vesper Sparrow","Bruant vespéral","Passeriformes","Emberizidae","","","","","","","",
"Chondestes grammacus","Lark Sparrow","Bruant à joues marron","Passeriformes","Emberizidae","","","","","","","",
"Amphispiza quinquestriata","Five-striped Sparrow","Bruant pentaligne","Passeriformes","Emberizidae","","","","","","","",
"Amphispiza bilineata","Black-throated Sparrow","Bruant à gorge noire","Passeriformes","Emberizidae","","","","","","","",
"Amphispiza belli","Sage Sparrow","Bruant de Bell","Passeriformes","Emberizidae","","","","","","","",
"Calamospiza melanocorys","Lark Bunting","Bruant noir et blanc","Passeriformes","Emberizidae","","","","","","","",
"Passerculus sandwichensis","Savannah Sparrow","Bruant des prés","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus savannarum","Grasshopper Sparrow","Bruant sauterelle","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus bairdii","Baird's Sparrow","Bruant de Baird","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus henslowii","Henslow's Sparrow","Bruant de Henslow","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus leconteii","Le Conte's Sparrow","Bruant de Le Conte","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus nelsoni","Nelson's Sparrow","Bruant de Nelson","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus caudacutus","Saltmarsh Sparrow","Bruant à queue aiguë","Passeriformes","Emberizidae","","","","","","","",
"Ammodramus maritimus","Seaside Sparrow","Bruant maritime","Passeriformes","Emberizidae","","","","","","","",
"Xenospiza baileyi","Sierra Madre Sparrow","Bruant des sierras","Passeriformes","Emberizidae","","","","","","","",
"Passerella iliaca","Fox Sparrow","Bruant fauve","Passeriformes","Emberizidae","","","","","","","",
"Melospiza melodia","Song Sparrow","Bruant chanteur","Passeriformes","Emberizidae","","","","","","","",
"Melospiza lincolnii","Lincoln's Sparrow","Bruant de Lincoln","Passeriformes","Emberizidae","","","","","","","",
"Melospiza georgiana","Swamp Sparrow","Bruant des marais","Passeriformes","Emberizidae","","","","","","","",
"Zonotrichia capensis","Rufous-collared Sparrow","Bruant chingolo","Passeriformes","Emberizidae","","","","","","","",
"Zonotrichia albicollis","White-throated Sparrow","Bruant à gorge blanche","Passeriformes","Emberizidae","","","","","","","",
